Code,Gender,Customer Type,Age,State,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Seat comfort,Inflight entertainment,Baggage handling,Checkin service,Inflight service,Cleanliness,satisfaction,Delay
QA01144627,Male,Loyal Customer,12.0,NJ,Personal Travel,Eco,1452.0,14.0,1.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,satisfied,No
JL76212876,Female,Loyal Customer,49.0,NJ,Business travel,Business,2956.0,23.0,17.0,5.0,2.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,3.0,satisfied,Yes
DL32341064,Male,Loyal Customer,12.0,NJ,Personal Travel,Eco,967.0,30.0,32.5,2.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,neutral or dissatisfied,Yes
QK04754337,Female,Loyal Customer,58.0,NJ,Business travel,Business,1023.0,0.0,0.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,satisfied,No
BD19490172,Male,Disloyal Customer,28.0,NJ,Business travel,Business,580.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,satisfied,No
WD75930995,Female,Loyal Customer,54.0,NJ,Personal Travel,Eco,1276.0,0.0,0.0,2.0,4.0,1.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,neutral or dissatisfied,No
MD65212336,Female,Disloyal Customer,42.0,NJ,Business travel,Eco,134.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,neutral or dissatisfied,No
CJ45112165,Female,Loyal Customer,21.0,NJ,Personal Travel,Business,239.0,6.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,satisfied,No
DO19896019,Female,Disloyal Customer,20.0,NJ,Business travel,Eco,431.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,satisfied,No
VR59075706,Female,Loyal Customer,43.0,NJ,Business travel,Business,526.0,17.0,17.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,neutral or dissatisfied,Yes
DP74341233,Male,Loyal Customer,48.0,NJ,Business travel,Business,507.0,0.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,satisfied,No
VM46732817,Female,Loyal Customer,54.0,NJ,Business travel,Business,649.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,5.0,satisfied,No
JL27930512,Male,Loyal Customer,48.0,NJ,Business travel,Business,1024.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,satisfied,No
JB53579147,Female,Disloyal Customer,22.0,NJ,Business travel,Business,594.0,0.0,0.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,satisfied,No
PL22701186,Male,Loyal Customer,35.0,NJ,Business travel,Eco,1050.0,0.0,10.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,satisfied,No
NV48690808,Male,Loyal Customer,18.0,NJ,Personal Travel,Eco,776.0,0.0,0.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,satisfied,No
DB22601979,Male,Loyal Customer,44.0,NJ,Business travel,Business,838.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,satisfied,No
FZ14906314,Male,Loyal Customer,70.0,NJ,Personal Travel,Eco,723.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,neutral or dissatisfied,No
UB89831300,Female,Loyal Customer,53.0,NJ,Business travel,Business,2187.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,satisfied,No
TN14878061,Female,Loyal Customer,37.0,NJ,Business travel,Business,3374.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,neutral or dissatisfied,No
HP66134615,Female,Loyal Customer,46.0,NJ,Business travel,Business,762.0,30.0,13.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,satisfied,Yes
GQ44618758,Male,Loyal Customer,60.0,NJ,Business travel,Eco,2036.0,5.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,neutral or dissatisfied,No
HE77849670,Male,Disloyal Customer,16.0,NJ,Business travel,Eco,678.0,5.0,32.5,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,neutral or dissatisfied,No
PG12129301,Female,Disloyal Customer,42.0,NJ,Business travel,Eco,972.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,neutral or dissatisfied,No
KP97584558,Male,Disloyal Customer,44.0,NJ,Business travel,Eco,594.0,13.0,16.0,5.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,1.0,2.0,satisfied,No
SD92831460,Female,Loyal Customer,30.0,NJ,Business travel,Business,1134.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,satisfied,No
HL71503755,Male,Loyal Customer,48.0,NJ,Business travel,Eco,680.0,0.0,0.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,satisfied,No
PT34634671,Male,Loyal Customer,19.0,NJ,Personal Travel,Eco,1514.0,0.0,0.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,neutral or dissatisfied,No
BT82850622,Male,Loyal Customer,13.0,NJ,Personal Travel,Eco,1452.0,14.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,neutral or dissatisfied,No
QL80494399,Male,Loyal Customer,43.0,NJ,Personal Travel,Eco Plus,335.0,0.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,neutral or dissatisfied,No
RM33888257,Male,Loyal Customer,45.0,NJ,Business travel,Business,302.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,satisfied,No
OZ56960398,Female,Disloyal Customer,52.0,NJ,Business travel,Business,515.0,0.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,satisfied,No
PH68474782,Male,Loyal Customer,51.0,NJ,Business travel,Business,2521.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,satisfied,No
NM04942701,Male,Loyal Customer,31.0,NJ,Personal Travel,Eco,1368.0,0.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,neutral or dissatisfied,No
WA84442428,Female,Loyal Customer,36.0,NJ,Business travel,Business,2513.0,30.0,32.5,1.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,neutral or dissatisfied,Yes
ZL92226120,Male,Loyal Customer,46.0,NJ,Business travel,Business,2564.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,neutral or dissatisfied,No
EO24921160,Male,Loyal Customer,40.0,NJ,Business travel,Eco,134.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,satisfied,No
SC98147825,Female,Loyal Customer,30.0,NJ,Business travel,Eco,192.0,0.0,0.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,satisfied,No
CX79448129,Female,Loyal Customer,47.0,NJ,Business travel,Business,266.0,30.0,32.5,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,neutral or dissatisfied,Yes
WX33113452,Male,Loyal Customer,43.0,NJ,Business travel,Business,3091.0,3.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,satisfied,No
SR59703800,Female,Disloyal Customer,28.0,NJ,Business travel,Business,419.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,satisfied,No
XR53704768,Female,Loyal Customer,18.0,NJ,Personal Travel,Eco,946.0,0.0,0.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,neutral or dissatisfied,No
PG37857678,Male,Loyal Customer,39.0,NJ,Business travel,Business,3739.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,satisfied,No
MN26472171,Female,Loyal Customer,38.0,NJ,Personal Travel,Eco,351.0,0.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,neutral or dissatisfied,No
OH79901927,Male,Loyal Customer,33.0,NJ,Personal Travel,Eco Plus,429.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,satisfied,No
VW39385166,Male,Loyal Customer,16.0,NJ,Personal Travel,Eco Plus,872.0,30.0,32.5,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,neutral or dissatisfied,Yes
GV34194846,Male,Loyal Customer,64.0,NJ,Business travel,Eco Plus,102.0,30.0,32.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,satisfied,Yes
IM27575244,Male,Loyal Customer,43.0,NJ,Business travel,Business,302.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,satisfied,No
IY40944726,Male,Disloyal Customer,23.0,NJ,Business travel,Eco,641.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,satisfied,No
QR15943908,Male,Disloyal Customer,60.0,NJ,Business travel,Business,1372.0,18.0,0.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,neutral or dissatisfied,Yes
YE00164406,Female,Disloyal Customer,20.0,NJ,Business travel,Eco,140.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,neutral or dissatisfied,No
MI63394370,Male,Disloyal Customer,25.0,NJ,Business travel,Eco,1237.0,30.0,32.5,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,neutral or dissatisfied,Yes
YV29586643,Female,Loyal Customer,26.0,NJ,Personal Travel,Eco,516.0,30.0,32.5,3.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,neutral or dissatisfied,Yes
WG38645674,Male,Disloyal Customer,14.0,NJ,Business travel,Business,696.0,0.0,0.0,4.0,2.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,satisfied,No
HI30033986,Male,Loyal Customer,42.0,NJ,Business travel,Business,3739.0,0.0,8.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,neutral or dissatisfied,No
AY05577330,Male,Loyal Customer,60.0,NJ,Personal Travel,Eco,1972.0,0.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,neutral or dissatisfied,No
PJ28064361,Male,Loyal Customer,52.0,NJ,Personal Travel,Eco,201.0,5.0,6.0,4.0,5.0,0.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,neutral or dissatisfied,No
MJ17953700,Male,Loyal Customer,34.0,NJ,Business travel,Business,3250.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,5.0,3.0,4.0,3.0,satisfied,No
FQ75967138,Female,Disloyal Customer,22.0,NJ,Business travel,Eco,919.0,30.0,32.5,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,neutral or dissatisfied,Yes
OP10856527,Female,Loyal Customer,24.0,NJ,Personal Travel,Eco,253.0,30.0,32.5,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,neutral or dissatisfied,Yes
XF37534922,Female,Loyal Customer,70.0,NJ,Personal Travel,Eco,413.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,neutral or dissatisfied,No
TD93142377,Male,Disloyal Customer,20.0,NJ,Business travel,Eco,1587.0,11.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,neutral or dissatisfied,No
XX64057863,Female,Disloyal Customer,22.0,NJ,Business travel,Business,338.0,30.0,32.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,satisfied,Yes
FV82144026,Female,Disloyal Customer,49.0,NJ,Business travel,Business,326.0,0.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,satisfied,No
EZ72875107,Female,Loyal Customer,40.0,NJ,Business travel,Eco,413.0,30.0,32.5,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,satisfied,Yes
OX21718010,Female,Disloyal Customer,39.0,NJ,Business travel,Business,1133.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,neutral or dissatisfied,No
OG89829773,Female,Loyal Customer,40.0,NJ,Business travel,Business,669.0,11.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,satisfied,No
KO11027147,Female,Loyal Customer,45.0,NJ,Business travel,Eco Plus,192.0,24.0,23.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,neutral or dissatisfied,Yes
BK53141070,Female,Loyal Customer,27.0,NJ,Business travel,Business,1608.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,satisfied,No
XN92896577,Male,Loyal Customer,55.0,NJ,Business travel,Business,2044.0,30.0,32.5,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,satisfied,Yes
EX19697695,Female,Loyal Customer,23.0,NJ,Business travel,Eco,1199.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,1.0,5.0,satisfied,No
JA20478402,Male,Disloyal Customer,63.0,NJ,Business travel,Eco,998.0,23.0,30.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,neutral or dissatisfied,Yes
YD28024724,Male,Loyal Customer,42.0,NJ,Business travel,Business,2944.0,0.0,0.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,satisfied,No
VW03739329,Male,Loyal Customer,41.0,NJ,Business travel,Business,1040.0,0.0,0.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,3.0,satisfied,No
KT48983629,Male,Disloyal Customer,27.0,NJ,Business travel,Eco,1250.0,1.0,6.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,neutral or dissatisfied,No
MO32072136,Female,Loyal Customer,34.0,NJ,Personal Travel,Eco Plus,409.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,neutral or dissatisfied,No
ET48318355,Male,Loyal Customer,72.0,NJ,Business travel,Eco,592.0,17.0,32.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,neutral or dissatisfied,Yes
IJ35567198,Male,Loyal Customer,54.0,NJ,Business travel,Eco,230.0,0.0,0.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,5.0,4.0,satisfied,No
RT00542333,Male,Loyal Customer,37.0,NJ,Business travel,Business,3236.0,30.0,32.5,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,neutral or dissatisfied,Yes
SU75276533,Female,Disloyal Customer,17.0,NJ,Business travel,Eco Plus,223.0,0.0,0.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,neutral or dissatisfied,No
QC45609348,Female,Loyal Customer,46.0,NJ,Business travel,Business,859.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,satisfied,No
DW49557099,Male,Disloyal Customer,28.0,NJ,Business travel,Eco,2149.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,neutral or dissatisfied,No
YD90213041,Male,Loyal Customer,18.0,NJ,Personal Travel,Eco,935.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,neutral or dissatisfied,No
AJ03184197,Female,Disloyal Customer,21.0,NJ,Business travel,Business,484.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,satisfied,No
QB27894040,Female,Loyal Customer,34.0,NJ,Business travel,Business,1009.0,11.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,neutral or dissatisfied,No
JW60721523,Female,Loyal Customer,45.0,NJ,Personal Travel,Eco,271.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,neutral or dissatisfied,No
DE71747258,Male,Loyal Customer,52.0,NJ,Business travel,Business,3739.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,satisfied,No
FG39822780,Female,Disloyal Customer,72.0,NJ,Business travel,Business,333.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,satisfied,No
MT23760522,Female,Disloyal Customer,25.0,NJ,Business travel,Business,631.0,0.0,9.0,2.0,0.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,neutral or dissatisfied,No
HP18193622,Male,Loyal Customer,40.0,NJ,Business travel,Business,193.0,12.0,12.0,2.0,2.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,1.0,satisfied,No
YA08254959,Male,Loyal Customer,32.0,NJ,Business travel,Business,2220.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,satisfied,No
TP06682646,Female,Loyal Customer,24.0,NJ,Business travel,Business,2604.0,9.0,9.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,satisfied,No
TO87229137,Female,Loyal Customer,41.0,NJ,Business travel,Business,733.0,0.0,13.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,neutral or dissatisfied,No
QL82258825,Female,Loyal Customer,60.0,NJ,Business travel,Business,2146.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,satisfied,No
NT66682249,Male,Loyal Customer,51.0,NJ,Business travel,Business,2444.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,satisfied,No
EP27619648,Male,Loyal Customer,35.0,NJ,Business travel,Business,308.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,satisfied,No
GK26646584,Male,Loyal Customer,32.0,NJ,Business travel,Business,304.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,neutral or dissatisfied,No
FR19110674,Female,Loyal Customer,53.0,NJ,Business travel,Business,1580.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,satisfied,No
DJ33259310,Female,Loyal Customer,48.0,NJ,Business travel,Business,358.0,16.0,10.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,satisfied,Yes
RU92853358,Female,Loyal Customer,38.0,NJ,Business travel,Eco,346.0,0.0,0.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,satisfied,No
DM11091577,Female,Loyal Customer,45.0,NJ,Business travel,Business,3567.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,satisfied,No
RC32258372,Male,Loyal Customer,44.0,NJ,Business travel,Business,2262.0,0.0,0.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,satisfied,No
QZ22815941,Female,Loyal Customer,48.0,NJ,Business travel,Eco,1874.0,5.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,satisfied,No
JT81299679,Male,Loyal Customer,40.0,NJ,Business travel,Eco,493.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,neutral or dissatisfied,No
QC98364054,Female,Loyal Customer,29.0,NJ,Business travel,Business,2157.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,satisfied,No
IF38202889,Female,Disloyal Customer,38.0,NJ,Business travel,Business,436.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,neutral or dissatisfied,No
ZO56418617,Male,Loyal Customer,40.0,NJ,Business travel,Eco,963.0,4.0,0.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,satisfied,No
CG26798364,Female,Loyal Customer,33.0,NJ,Business travel,Business,1747.0,22.0,32.5,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,satisfied,Yes
ZP23488792,Female,Disloyal Customer,39.0,NJ,Business travel,Business,247.0,30.0,32.5,2.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,neutral or dissatisfied,Yes
MU67365023,Male,Loyal Customer,10.0,NJ,Personal Travel,Business,236.0,0.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,satisfied,No
LK44272439,Female,Loyal Customer,57.0,NJ,Business travel,Business,1631.0,10.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,satisfied,No
CM42688246,Male,Loyal Customer,38.0,NJ,Business travel,Business,3739.0,11.0,18.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,satisfied,No
IE38911888,Female,Disloyal Customer,16.0,NJ,Business travel,Eco,1927.0,30.0,32.5,1.0,1.0,1.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,neutral or dissatisfied,Yes
IE11953200,Male,Loyal Customer,57.0,NJ,Personal Travel,Business,557.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,neutral or dissatisfied,No
WB18292163,Male,Loyal Customer,68.0,NJ,Personal Travel,Eco,674.0,24.0,24.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,neutral or dissatisfied,Yes
KW14765594,Female,Loyal Customer,33.0,NJ,Business travel,Business,130.0,0.0,14.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,satisfied,No
QY12746012,Male,Loyal Customer,11.0,NJ,Personal Travel,Business,1303.0,0.0,0.0,3.0,4.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,2.0,neutral or dissatisfied,No
RJ47222323,Female,Loyal Customer,61.0,NJ,Personal Travel,Eco,503.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,neutral or dissatisfied,No
GT26606406,Female,Loyal Customer,56.0,NJ,Business travel,Business,3739.0,30.0,32.5,4.0,1.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,satisfied,Yes
NB00709255,Female,Disloyal Customer,36.0,NJ,Business travel,Eco,456.0,1.0,13.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,neutral or dissatisfied,No
PY26749429,Male,Loyal Customer,41.0,NJ,Business travel,Business,2917.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,satisfied,No
AE25478626,Male,Disloyal Customer,24.0,NJ,Business travel,Eco,547.0,0.0,0.0,4.0,0.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,neutral or dissatisfied,No
XR92884445,Male,Loyal Customer,57.0,NJ,Business travel,Business,2617.0,0.0,32.5,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,satisfied,No
AD76867317,Male,Loyal Customer,47.0,NJ,Business travel,Business,2848.0,30.0,32.5,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,satisfied,Yes
UP84158562,Male,Loyal Customer,47.0,NJ,Personal Travel,Eco,590.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,neutral or dissatisfied,No
UP33516906,Male,Loyal Customer,37.0,NJ,Business travel,Eco,100.0,7.0,24.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,neutral or dissatisfied,No
RQ04943066,Female,Disloyal Customer,27.0,NJ,Business travel,Business,473.0,30.0,32.5,4.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,satisfied,Yes
RX01260010,Female,Loyal Customer,67.0,NJ,Personal Travel,Eco,599.0,20.0,30.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,neutral or dissatisfied,Yes
BR41669349,Male,Disloyal Customer,37.0,NJ,Business travel,Business,442.0,30.0,32.5,4.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,satisfied,Yes
OD42242680,Male,Loyal Customer,58.0,NJ,Personal Travel,Eco Plus,1085.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,neutral or dissatisfied,No
HX41398926,Male,Loyal Customer,70.0,NJ,Business travel,Eco,204.0,0.0,0.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,neutral or dissatisfied,No
XF12025949,Male,Loyal Customer,29.0,NJ,Business travel,Business,700.0,3.0,8.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,neutral or dissatisfied,No
TM88692541,Male,Loyal Customer,50.0,NJ,Business travel,Business,2828.0,0.0,11.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,satisfied,No
VY87112900,Male,Loyal Customer,36.0,NJ,Business travel,Business,817.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,3.0,satisfied,No
BY46071537,Female,Disloyal Customer,17.0,NJ,Business travel,Business,372.0,0.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,satisfied,No
PW75997223,Female,Loyal Customer,43.0,NJ,Personal Travel,Eco,650.0,0.0,0.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,neutral or dissatisfied,No
UC20914752,Male,Loyal Customer,50.0,NJ,Business travel,Eco,73.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,neutral or dissatisfied,No
KI96705685,Male,Loyal Customer,36.0,NJ,Business travel,Business,184.0,28.0,0.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,satisfied,Yes
AC72533289,Female,Loyal Customer,31.0,NJ,Personal Travel,Business,1310.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,satisfied,No
OR83178059,Female,Loyal Customer,44.0,NJ,Business travel,Business,1504.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,satisfied,No
CP17085552,Female,Loyal Customer,35.0,NJ,Business travel,Business,325.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,neutral or dissatisfied,No
YZ89864664,Male,Loyal Customer,29.0,NJ,Personal Travel,Eco,229.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,neutral or dissatisfied,No
