Code,Gender,Customer Type,Age,State,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes
VD06380667,Female,Loyal Customer,48.0,UT,Business travel,Business,214.0,0.0,3.0
WA65696448,Female,Loyal Customer,33.0,MA,Business travel,Business,2797.0,0.0,0.0
PH90890128,Male,Loyal Customer,28.0,,Business travel,Business,1609.0,0.0,0.0
EV92141066,Male,Loyal Customer,52.0,,Personal Travel,Eco,372.0,0.0,0.0
WN45523399,Female,Disloyal Customer,34.0,MI,Business travel,Eco,488.0,0.0,0.0
IU37986108,Male,Disloyal Customer,24.0,,Business travel,Eco,482.0,0.0,0.0
YG14119626,Female,Loyal Customer,54.0,,Business travel,Business,2486.0,0.0,0.0
WX54525648,Female,Loyal Customer,39.0,,Business travel,Business,468.0,2.0,18.0
JF26408549,Male,Disloyal Customer,42.0,,Business travel,Eco,144.0,0.0,0.0
EF75490087,Male,Loyal Customer,56.0,,Business travel,Business,3194.0,0.0,8.0
PR89981759,Female,Loyal Customer,51.0,OK,Business travel,Eco,326.0,55.0,44.0
LW99078064,Female,Loyal Customer,30.0,PA,Business travel,Business,719.0,15.0,11.0
SO07482943,Female,Loyal Customer,76.0,VA,Business travel,Business,2014.0,0.0,0.0
JD12888308,Male,Loyal Customer,59.0,NM,Business travel,Business,2078.0,17.0,8.0
RO71018588,Female,Loyal Customer,46.0,,Business travel,Business,1916.0,0.0,0.0
MX88868393,Female,Loyal Customer,30.0,NJ,Business travel,Business,1541.0,55.0,50.0
TO90509747,Female,Disloyal Customer,29.0,,Business travel,Eco,908.0,3.0,0.0
JB74461109,Male,Loyal Customer,38.0,,Personal Travel,Eco,1546.0,0.0,0.0
FJ71472699,Male,Loyal Customer,45.0,WA,Business travel,Business,647.0,0.0,0.0
MN96101381,Female,Loyal Customer,44.0,,Business travel,Business,2614.0,0.0,0.0
QP13795074,Male,Loyal Customer,14.0,MA,Personal Travel,Eco,82.0,7.0,0.0
WC01424555,Male,Loyal Customer,50.0,GA,Personal Travel,Eco,414.0,0.0,0.0
EG83433150,Male,Loyal Customer,40.0,NC,Business travel,Business,3472.0,0.0,0.0
HM98771427,Female,Loyal Customer,64.0,GA,Personal Travel,Eco Plus,780.0,0.0,0.0
UR06085835,Male,Loyal Customer,36.0,MI,Personal Travel,Eco,551.0,0.0,8.0
EX36575136,Female,Loyal Customer,54.0,,Business travel,Business,889.0,3.0,1.0
UY48977542,Female,Loyal Customer,10.0,,Personal Travel,Eco,956.0,0.0,0.0
WR66901449,Male,Loyal Customer,44.0,,Business travel,Eco,413.0,7.0,8.0
AB97405008,Female,Loyal Customer,45.0,,Business travel,Eco,236.0,0.0,19.0
DM88100074,Female,Disloyal Customer,27.0,,Business travel,Eco,354.0,0.0,0.0
VG68609852,Female,Loyal Customer,35.0,WA,Personal Travel,Eco,2704.0,2.0,0.0
TT05181707,Male,Loyal Customer,53.0,,Business travel,Business,2454.0,1.0,0.0
KC10987708,Female,Loyal Customer,60.0,MN,Business travel,Business,2296.0,6.0,0.0
JB82946823,Male,Loyal Customer,44.0,NJ,Business travel,Business,3322.0,7.0,0.0
JA38039006,Male,Loyal Customer,67.0,VA,Business travel,Eco Plus,1587.0,0.0,0.0
MM21023103,Female,Loyal Customer,16.0,,Business travel,Eco,834.0,0.0,0.0
BA05296422,Male,Loyal Customer,43.0,,Business travel,Business,2096.0,5.0,0.0
WL75506426,Female,Loyal Customer,38.0,NJ,Business travel,Business,3437.0,0.0,0.0
GA55103784,Female,Loyal Customer,43.0,NJ,Business travel,Business,1013.0,10.0,0.0
LC12697697,Female,Loyal Customer,66.0,,Personal Travel,Eco,2454.0,2.0,0.0
ZO15476530,Male,Loyal Customer,24.0,,Business travel,Business,3996.0,0.0,0.0
TD81190230,Male,Loyal Customer,53.0,PA,Business travel,Business,315.0,7.0,15.0
KX03159941,Male,Loyal Customer,25.0,,Personal Travel,Eco,134.0,0.0,2.0
YE78498170,Female,Loyal Customer,43.0,NJ,Personal Travel,Eco,390.0,0.0,0.0
FV48885844,Male,Loyal Customer,13.0,GA,Personal Travel,Eco,782.0,0.0,0.0
DO46419815,Female,Loyal Customer,10.0,,Personal Travel,Eco Plus,453.0,0.0,0.0
IZ17115735,Female,Loyal Customer,46.0,MO,Business travel,Eco,861.0,19.0,33.0
CV75317815,Male,Loyal Customer,44.0,TN,Business travel,Business,371.0,40.0,39.0
UC99258935,Male,Loyal Customer,45.0,LA,Business travel,Business,1747.0,0.0,0.0
EY41073726,Female,Disloyal Customer,25.0,,Business travel,Eco,605.0,12.0,16.0
LV25280227,Male,Loyal Customer,68.0,,Business travel,Eco,107.0,10.0,7.0
AZ90006580,Female,Loyal Customer,23.0,GA,Personal Travel,Eco,1011.0,0.0,0.0
SR66990999,Female,Loyal Customer,48.0,,Personal Travel,Eco,624.0,4.0,12.0
SY48576011,Male,Loyal Customer,52.0,OK,Business travel,Business,391.0,3.0,6.0
TY09703043,Female,Loyal Customer,13.0,,Personal Travel,Eco,1061.0,10.0,0.0
OX88108355,Male,Disloyal Customer,26.0,,Business travel,Eco,409.0,40.0,33.0
CH98591083,Female,Loyal Customer,37.0,OR,Business travel,Business,1521.0,0.0,0.0
GW89236760,Female,Loyal Customer,31.0,GA,Business travel,Business,2422.0,0.0,0.0
MD29157172,Male,Loyal Customer,14.0,,Personal Travel,Eco,370.0,0.0,0.0
MK35400078,Male,Loyal Customer,46.0,,Business travel,Eco,397.0,0.0,0.0
VA25357468,Female,Loyal Customer,54.0,GA,Business travel,Business,447.0,0.0,0.0
HZ87401610,Female,Loyal Customer,25.0,,Business travel,Business,1534.0,52.0,48.0
JE59941875,Female,Loyal Customer,37.0,,Personal Travel,Eco Plus,223.0,1.0,12.0
JG04595169,Male,Loyal Customer,63.0,WA,Personal Travel,Eco,1129.0,58.0,47.0
RR58625383,Female,Loyal Customer,59.0,,Business travel,Business,719.0,0.0,0.0
BZ05746833,Male,Loyal Customer,18.0,MN,Personal Travel,Business,1009.0,0.0,0.0
UF55016150,Male,Loyal Customer,39.0,NC,Business travel,Business,3928.0,0.0,0.0
NI55089733,Male,Loyal Customer,48.0,AL,Business travel,Business,2189.0,0.0,0.0
QD91864386,Male,Loyal Customer,39.0,,Business travel,Eco,140.0,0.0,0.0
CA30824224,Male,Loyal Customer,59.0,GA,Business travel,Eco,595.0,58.0,48.0
QZ42274362,Male,Loyal Customer,24.0,,Business travel,Business,1797.0,0.0,2.0
DZ09319005,Male,Loyal Customer,50.0,,Personal Travel,Eco,545.0,0.0,0.0
TH78961638,Female,Loyal Customer,58.0,MA,Business travel,Eco,101.0,0.0,0.0
ST35687546,Male,Loyal Customer,54.0,WA,Personal Travel,Eco,989.0,0.0,34.0
TO96936010,Female,Loyal Customer,25.0,MO,Business travel,Business,1838.0,14.0,0.0
CF72161356,Female,Loyal Customer,29.0,,Business travel,Business,1588.0,0.0,0.0
IV28576714,Male,Loyal Customer,35.0,MT,Business travel,Business,462.0,32.0,20.0
UQ41166066,Female,Loyal Customer,67.0,MA,Personal Travel,Eco,158.0,0.0,0.0
VW07229575,Female,Loyal Customer,34.0,,Personal Travel,Eco,1844.0,0.0,0.0
NU46458029,Male,Loyal Customer,44.0,,Business travel,Business,1526.0,23.0,6.0
RY80758929,Male,Loyal Customer,32.0,,Business travel,Eco Plus,387.0,0.0,1.0
MY03056992,Female,Loyal Customer,40.0,PA,Business travel,Business,3952.0,17.0,8.0
UO53946860,Male,Loyal Customer,39.0,,Business travel,Business,2775.0,0.0,0.0
VT34072035,Female,Loyal Customer,53.0,MA,Personal Travel,Eco,650.0,0.0,5.0
SN16179628,Male,Loyal Customer,54.0,IN,Business travel,Business,3994.0,0.0,1.0
PY24497751,Male,Loyal Customer,42.0,PA,Business travel,Business,1891.0,36.0,22.0
GS64956359,Male,Loyal Customer,39.0,MD,Business travel,Business,3762.0,0.0,2.0
QZ40996643,Male,Loyal Customer,54.0,,Personal Travel,Eco,2422.0,0.0,0.0
GJ04966888,Male,Loyal Customer,31.0,,Personal Travel,Business,323.0,0.0,4.0
ZQ92844726,Female,Loyal Customer,57.0,,Business travel,Business,712.0,11.0,0.0
QG54954854,Female,Loyal Customer,33.0,MT,Personal Travel,Business,304.0,5.0,0.0
WT79769700,Female,Loyal Customer,35.0,,Personal Travel,Eco,603.0,79.0,97.0
VX10393375,Female,Loyal Customer,48.0,VA,Business travel,Business,3287.0,0.0,12.0
CM86489525,Male,Loyal Customer,34.0,,Business travel,Eco,192.0,15.0,12.0
BG14506126,Female,Loyal Customer,60.0,,Business travel,Business,402.0,4.0,0.0
VA15994996,Male,Loyal Customer,50.0,MN,Business travel,Business,352.0,0.0,0.0
KM37514175,Female,Loyal Customer,9.0,DC,Personal Travel,Eco,822.0,4.0,9.0
NZ98924547,Female,Loyal Customer,45.0,MT,Business travel,Eco,191.0,0.0,0.0
HJ63664751,Female,Loyal Customer,48.0,,Business travel,Eco,101.0,0.0,0.0
FE63729620,Male,Loyal Customer,52.0,,Business travel,Business,580.0,127.0,122.0
WC88623727,Female,Loyal Customer,21.0,NV,Personal Travel,Eco,102.0,0.0,0.0
LZ11439289,Male,Loyal Customer,47.0,,Personal Travel,Eco,404.0,0.0,0.0
AC33313369,Male,Loyal Customer,39.0,NC,Business travel,Eco Plus,421.0,39.0,52.0
MU30044987,Female,Loyal Customer,31.0,,Business travel,Business,1514.0,0.0,12.0
BW82618052,Male,Loyal Customer,34.0,,Business travel,Eco Plus,689.0,0.0,0.0
AF40084175,Female,Loyal Customer,43.0,,Business travel,Business,3713.0,58.0,49.0
SW69493214,Male,Loyal Customer,48.0,,Business travel,Business,362.0,37.0,30.0
BV36665742,Male,Disloyal Customer,8.0,NJ,Business travel,Eco,1319.0,0.0,0.0
BK24675798,Female,Loyal Customer,44.0,VA,Personal Travel,Eco,737.0,7.0,17.0
DY76406159,Male,Loyal Customer,55.0,NV,Business travel,Business,1836.0,15.0,0.0
XQ64834919,Male,Loyal Customer,66.0,,Business travel,Business,758.0,45.0,33.0
DY32763627,Male,Loyal Customer,34.0,,Business travel,Eco,169.0,0.0,0.0
EA25357836,Male,Disloyal Customer,23.0,NJ,Business travel,Eco,431.0,0.0,0.0
SZ38996201,Male,Loyal Customer,38.0,,Business travel,Eco,760.0,74.0,64.0
LE66526732,Female,Disloyal Customer,29.0,,Business travel,Business,2378.0,24.0,25.0
UL75291847,Female,Disloyal Customer,21.0,NJ,Business travel,Eco,250.0,2.0,0.0
PQ82789120,Male,Loyal Customer,53.0,NJ,Personal Travel,Eco,711.0,0.0,0.0
YV67504086,Female,Loyal Customer,37.0,,Business travel,Business,3532.0,0.0,20.0
HC10251579,Male,Loyal Customer,13.0,LA,Personal Travel,Eco,175.0,12.0,5.0
MD21489170,Male,Loyal Customer,60.0,,Business travel,Business,1183.0,3.0,28.0
ED54523354,Female,Disloyal Customer,48.0,SC,Business travel,Eco,678.0,0.0,10.0
FI89995920,Male,Loyal Customer,37.0,NJ,Business travel,Eco,529.0,134.0,123.0
OJ02585741,Male,Loyal Customer,55.0,NH,Business travel,Eco,2586.0,0.0,0.0
FA33298004,Male,Loyal Customer,39.0,,Business travel,Eco,356.0,0.0,0.0
NV73251072,Female,Loyal Customer,51.0,,Business travel,Eco,475.0,41.0,72.0
IP45324574,Female,Loyal Customer,19.0,,Business travel,Business,1013.0,0.0,0.0
UV85093539,Male,Disloyal Customer,17.0,TN,Business travel,Eco,1189.0,16.0,8.0
VM29676783,Male,Loyal Customer,58.0,,Business travel,Business,2483.0,21.0,1.0
JG10715181,Male,Loyal Customer,68.0,OH,Personal Travel,Eco,227.0,5.0,0.0
WI80711854,Female,Loyal Customer,25.0,,Business travel,Business,646.0,77.0,76.0
WQ61120764,Female,Loyal Customer,43.0,MO,Business travel,Business,2686.0,0.0,0.0
HS16070885,Female,Loyal Customer,34.0,WA,Business travel,Business,369.0,0.0,0.0
YO64157866,Female,Loyal Customer,63.0,,Business travel,Business,2249.0,0.0,6.0
KF59045582,Female,Loyal Customer,39.0,LA,Business travel,Business,991.0,0.0,0.0
VT19690525,Female,Loyal Customer,28.0,CO,Business travel,Business,3491.0,6.0,0.0
NP79051572,Male,Loyal Customer,62.0,OH,Business travel,Eco,569.0,0.0,0.0
UB47772751,Male,Loyal Customer,41.0,TN,Business travel,Eco,145.0,0.0,0.0
AI44514195,Male,Loyal Customer,66.0,GA,Personal Travel,Eco,762.0,54.0,24.0
CJ85963933,Male,Loyal Customer,47.0,MN,Business travel,Business,189.0,0.0,0.0
IC57554778,Male,Disloyal Customer,21.0,,Business travel,Business,1379.0,28.0,28.0
EG59889686,Male,Loyal Customer,25.0,VA,Personal Travel,Eco,1849.0,0.0,0.0
HM18902368,Female,Loyal Customer,76.0,OH,Business travel,Business,305.0,0.0,0.0
TW01001684,Female,Disloyal Customer,22.0,,Business travel,Eco,184.0,0.0,0.0
JI17320367,Male,Loyal Customer,64.0,MD,Personal Travel,Eco,1182.0,0.0,2.0
QX84775176,Male,Disloyal Customer,41.0,CO,Business travel,Business,402.0,76.0,95.0
HC52805089,Female,Disloyal Customer,30.0,,Business travel,Eco,491.0,15.0,10.0
WX55128571,Female,Loyal Customer,9.0,NJ,Personal Travel,Eco,1235.0,0.0,0.0
LF62411563,Male,Loyal Customer,24.0,NJ,Personal Travel,Eco,216.0,0.0,0.0
NU64816043,Male,Loyal Customer,53.0,GA,Business travel,Business,1739.0,0.0,0.0
NL45018575,Female,Loyal Customer,16.0,,Business travel,Eco,852.0,0.0,4.0
YX63254692,Female,Loyal Customer,11.0,MI,Business travel,Business,2565.0,6.0,6.0
GN42986556,Female,Loyal Customer,14.0,NC,Personal Travel,Eco,1744.0,0.0,0.0
KK05851216,Male,Loyal Customer,58.0,WA,Business travel,Business,2811.0,0.0,0.0
VT39195052,Female,Loyal Customer,52.0,,Business travel,Business,2973.0,5.0,18.0
RZ36248562,Male,Loyal Customer,61.0,,Personal Travel,Eco,680.0,14.0,9.0
ZU45380694,Male,Loyal Customer,60.0,MI,Business travel,Business,581.0,14.0,17.0
LW78310390,Female,Loyal Customer,37.0,SC,Personal Travel,Eco,762.0,0.0,0.0
PY43831759,Male,Loyal Customer,15.0,,Business travel,Eco,1188.0,0.0,0.0
US03571836,Male,Disloyal Customer,13.0,,Business travel,Business,1096.0,0.0,5.0
BA83652783,Male,Disloyal Customer,36.0,NC,Business travel,Eco,409.0,0.0,0.0
BK14975406,Male,Loyal Customer,31.0,,Business travel,Business,1886.0,0.0,0.0
YR95395113,Female,Loyal Customer,24.0,AL,Business travel,Eco,448.0,6.0,0.0
UD42449901,Male,Loyal Customer,65.0,WA,Personal Travel,Eco,406.0,15.0,0.0
JY32026431,Female,Loyal Customer,30.0,,Business travel,Eco,248.0,0.0,1.0
MY84984540,Male,Loyal Customer,30.0,,Personal Travel,Business,1609.0,4.0,0.0
QW77196734,Male,Loyal Customer,30.0,OH,Personal Travel,Eco,707.0,0.0,0.0
OW58557083,Female,Loyal Customer,49.0,,Business travel,Business,689.0,138.0,128.0
RU17335401,Male,Loyal Customer,47.0,MI,Personal Travel,Eco,468.0,0.0,5.0
QQ78070155,Male,Loyal Customer,30.0,MD,Personal Travel,Eco,147.0,6.0,4.0
KI39086824,Female,Loyal Customer,45.0,WV,Business travel,Business,3560.0,6.0,0.0
CA00401938,Female,Loyal Customer,58.0,GA,Business travel,Business,2449.0,0.0,0.0
DJ21327838,Female,Disloyal Customer,22.0,OK,Business travel,Eco,1363.0,0.0,3.0
EM76562513,Male,Disloyal Customer,23.0,MD,Business travel,Eco,213.0,21.0,31.0
GN58852367,Male,Loyal Customer,11.0,PA,Personal Travel,Eco,1911.0,26.0,17.0
HI93985752,Female,Loyal Customer,26.0,,Business travel,Business,368.0,0.0,0.0
CR24014409,Female,Loyal Customer,49.0,,Personal Travel,Eco,1723.0,0.0,0.0
VV67708346,Female,Loyal Customer,46.0,,Business travel,Business,3028.0,0.0,0.0
KA72784896,Male,Loyal Customer,53.0,NH,Business travel,Business,1998.0,0.0,0.0
KJ14498152,Female,Loyal Customer,26.0,,Business travel,Business,1635.0,13.0,20.0
OK90375755,Female,Disloyal Customer,27.0,,Business travel,Business,912.0,0.0,0.0
AW09090994,Male,Loyal Customer,34.0,VA,Business travel,Business,2599.0,0.0,0.0
UA82621770,Female,Loyal Customer,54.0,MT,Business travel,Business,2503.0,5.0,10.0
SQ72523957,Female,Loyal Customer,46.0,GA,Personal Travel,Eco,854.0,10.0,16.0
OS04254768,Male,Loyal Customer,24.0,NV,Personal Travel,Eco,489.0,0.0,0.0
AZ80171117,Female,Loyal Customer,12.0,KS,Personal Travel,Eco,151.0,0.0,7.0
QI41971974,Male,Loyal Customer,58.0,KY,Business travel,Business,135.0,0.0,0.0
FJ66561557,Female,Loyal Customer,11.0,MI,Personal Travel,Eco,395.0,0.0,1.0
LT06534947,Male,Loyal Customer,49.0,OK,Personal Travel,Eco,929.0,27.0,18.0
RM02512340,Male,Loyal Customer,42.0,MN,Business travel,Eco,558.0,0.0,0.0
BM26751715,Female,Loyal Customer,45.0,OR,Business travel,Business,728.0,0.0,0.0
VJ85087168,Female,Loyal Customer,31.0,OK,Personal Travel,Eco,602.0,0.0,0.0
FA40593805,Male,Loyal Customer,56.0,NC,Business travel,Business,2297.0,0.0,0.0
HL15305287,Female,Loyal Customer,31.0,AL,Personal Travel,Eco,951.0,3.0,3.0
HJ04082794,Male,Loyal Customer,35.0,,Business travel,Eco,1521.0,0.0,0.0
EP26732674,Male,Loyal Customer,43.0,GA,Personal Travel,Eco,371.0,5.0,0.0
ON23751218,Female,Loyal Customer,60.0,SC,Personal Travel,Eco,775.0,6.0,9.0
IO42226296,Male,Loyal Customer,34.0,,Business travel,Business,399.0,76.0,82.0
NC34358239,Male,Loyal Customer,66.0,,Personal Travel,Eco,642.0,5.0,0.0
CT64367149,Male,Loyal Customer,64.0,,Personal Travel,Eco,236.0,179.0,189.0
NX75146381,Male,Loyal Customer,35.0,,Business travel,Business,731.0,10.0,0.0
KZ17626236,Female,Loyal Customer,48.0,,Business travel,Business,192.0,0.0,0.0
KT28829521,Male,Loyal Customer,39.0,OR,Personal Travel,Eco,944.0,0.0,0.0
JK41771424,Male,Loyal Customer,25.0,,Personal Travel,Eco,971.0,0.0,0.0
MV51815412,Female,Disloyal Customer,22.0,,Business travel,Eco,859.0,74.0,64.0
LZ80372014,Female,Loyal Customer,23.0,,Business travel,Eco Plus,441.0,0.0,0.0
IB18160763,Male,Loyal Customer,70.0,,Business travel,Business,1892.0,0.0,0.0
SM83317201,Female,Loyal Customer,37.0,NC,Personal Travel,Eco,373.0,0.0,8.0
KD79416761,Female,Loyal Customer,19.0,,Business travel,Business,1773.0,5.0,0.0
LX58503504,Female,Loyal Customer,38.0,,Business travel,Eco,351.0,0.0,0.0
XE30298147,Male,Loyal Customer,36.0,,Business travel,Business,3920.0,5.0,8.0
PH32801499,Female,Loyal Customer,43.0,,Business travel,Business,325.0,0.0,0.0
MQ98989643,Female,Loyal Customer,42.0,,Business travel,Eco,283.0,17.0,14.0
LY73369527,Male,Loyal Customer,8.0,PA,Personal Travel,Eco,936.0,0.0,
QA04334262,Male,Loyal Customer,34.0,TN,Business travel,Business,3444.0,0.0,0.0
ZL84237982,Female,Loyal Customer,30.0,UT,Business travel,Business,284.0,0.0,0.0
TJ62980134,Male,Loyal Customer,27.0,AR,Business travel,Eco Plus,764.0,0.0,60.0
RC86740801,Male,Loyal Customer,59.0,MI,Business travel,Eco Plus,158.0,447.0,438.0
HS04451272,Male,Loyal Customer,42.0,IN,Business travel,Business,602.0,79.0,68.0
HR36660374,Female,Loyal Customer,61.0,,Personal Travel,Eco,737.0,60.0,69.0
AK01597232,Female,Disloyal Customer,25.0,IN,Business travel,Eco,301.0,50.0,44.0
FB58224572,Male,Disloyal Customer,38.0,OH,Business travel,Eco,108.0,0.0,41.0
KL71971995,Male,Loyal Customer,48.0,,Business travel,Eco,509.0,0.0,11.0
EB77965423,Male,Loyal Customer,58.0,,Personal Travel,Eco,985.0,0.0,1.0
LE65206194,Male,Loyal Customer,52.0,,Business travel,Business,2251.0,0.0,3.0
KR76436929,Female,Loyal Customer,14.0,,Personal Travel,Eco,679.0,0.0,0.0
FV20287294,Male,Loyal Customer,58.0,,Personal Travel,Eco,546.0,0.0,0.0
KP45076361,Male,Disloyal Customer,22.0,,Business travel,Eco,872.0,0.0,0.0
TH39402749,Female,Loyal Customer,55.0,PA,Business travel,Business,3741.0,0.0,0.0
HO57521437,Female,Loyal Customer,40.0,,Business travel,Eco,296.0,5.0,10.0
CT60318031,Female,Disloyal Customer,25.0,OR,Business travel,Eco,338.0,73.0,55.0
GX28844744,Male,Loyal Customer,62.0,,Business travel,Business,2279.0,0.0,0.0
GV30595891,Female,Loyal Customer,9.0,MI,Personal Travel,Eco Plus,1041.0,0.0,1.0
MP51593088,Female,Loyal Customer,31.0,SC,Business travel,Business,101.0,0.0,0.0
US97080802,Male,Loyal Customer,63.0,,Business travel,Eco Plus,679.0,0.0,0.0
ZO21664390,Male,Loyal Customer,62.0,MN,Personal Travel,Eco,432.0,0.0,
AW07355069,Male,Loyal Customer,32.0,,Business travel,Business,2205.0,50.0,51.0
BK35088255,Female,Loyal Customer,26.0,PA,Business travel,Business,427.0,4.0,18.0
FI12219219,Male,Loyal Customer,29.0,NV,Personal Travel,Eco,436.0,5.0,13.0
WW74296287,Female,Loyal Customer,24.0,,Personal Travel,Eco,351.0,0.0,0.0
VL53676738,Female,Loyal Customer,29.0,IN,Business travel,Business,2222.0,13.0,21.0
LM98101137,Female,Loyal Customer,57.0,GA,Business travel,Eco,787.0,0.0,0.0
GT18992454,Male,Loyal Customer,44.0,MD,Business travel,Business,1506.0,0.0,0.0
NB10905577,Male,Loyal Customer,51.0,,Personal Travel,Eco,813.0,17.0,7.0
CB74545511,Female,Loyal Customer,68.0,,Personal Travel,Eco,84.0,0.0,0.0
SP49118837,Female,Disloyal Customer,26.0,PA,Business travel,Eco,993.0,0.0,0.0
CZ86240866,Female,Loyal Customer,60.0,,Personal Travel,Business,453.0,9.0,5.0
SJ06288295,Male,Loyal Customer,35.0,MD,Business travel,Business,3610.0,0.0,3.0
EE62311267,Male,Loyal Customer,57.0,,Business travel,Business,1869.0,0.0,0.0
BE59013045,Female,Loyal Customer,36.0,VA,Business travel,Eco Plus,190.0,0.0,0.0
TL94792797,Male,Loyal Customer,57.0,MT,Business travel,Business,1452.0,60.0,54.0
AT53051759,Male,Loyal Customer,58.0,LA,Business travel,Business,2004.0,0.0,0.0
KZ08556686,Female,Loyal Customer,42.0,OH,Business travel,Business,3800.0,1.0,3.0
YA98268357,Female,Disloyal Customer,43.0,MN,Business travel,Eco,606.0,0.0,0.0
RV52805174,Male,Loyal Customer,24.0,,Personal Travel,Eco,160.0,45.0,69.0
AU64019864,Female,Loyal Customer,45.0,CT,Business travel,Business,214.0,13.0,11.0
XB11127921,Female,Loyal Customer,54.0,KS,Personal Travel,Eco,214.0,0.0,0.0
EG44448315,Female,Loyal Customer,61.0,NJ,Personal Travel,Eco,300.0,52.0,34.0
SB36445340,Female,Loyal Customer,40.0,,Business travel,Business,754.0,2.0,4.0
QU32465682,Male,Loyal Customer,12.0,NJ,Business travel,Business,2948.0,31.0,36.0
LS53277498,Male,Loyal Customer,41.0,,Business travel,Business,3468.0,0.0,0.0
HH91255961,Female,Loyal Customer,50.0,KS,Business travel,Business,3303.0,97.0,116.0
KT27130897,Female,Loyal Customer,53.0,CO,Personal Travel,Eco Plus,315.0,0.0,0.0
VD56564025,Female,Loyal Customer,27.0,NV,Business travel,Business,2690.0,49.0,34.0
AT62355699,Female,Loyal Customer,45.0,NV,Personal Travel,Eco,1189.0,13.0,9.0
WZ50920518,Female,Loyal Customer,44.0,NJ,Business travel,Business,2854.0,27.0,5.0
EN69747315,Male,Loyal Customer,15.0,WA,Personal Travel,Eco,862.0,3.0,45.0
ZM33001779,Male,Loyal Customer,29.0,NV,Business travel,Eco,1179.0,0.0,0.0
EC44422597,Female,Disloyal Customer,20.0,GA,Business travel,Business,304.0,0.0,0.0
OA32047812,Female,Loyal Customer,72.0,,Business travel,Eco,1056.0,0.0,0.0
QZ68134058,Female,Loyal Customer,41.0,MO,Business travel,Business,1670.0,0.0,14.0
NF23537959,Female,Loyal Customer,53.0,,Personal Travel,Eco,247.0,26.0,21.0
UO44184329,Female,Loyal Customer,57.0,MD,Business travel,Eco,370.0,1.0,8.0
DR84637892,Male,Loyal Customer,36.0,NC,Personal Travel,Business,1036.0,15.0,6.0
SO07602776,Male,Loyal Customer,20.0,MA,Business travel,Business,3436.0,111.0,99.0
